tipo,idade_meses,genero,porte,pelagem,vacinado,vermifugado,esterilizado,saude,taxa,qtd_fotos,qtd_videos,pet_index,nome,moradia,tempo_disponivel_horas,tem_alergia,tem_crianca,outros_pets,prefere_tipo,prefere_porte,adotante_index
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Rael Brito,casa,7,1,1,0,indiferente,medio,16
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
gato,2,indefinido,pequeno,media,0,0,0,saudavel,0,0.0,0,89,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Rael Brito,casa,7,1,1,0,indiferente,medio,16
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
cachorro,12,femea,pequeno,curta,1,1,1,saudavel,0,3.0,0,90,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Rael Brito,casa,7,1,1,0,indiferente,medio,16
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
cachorro,1,femea,medio,curta,0,0,0,saudavel,1,1.0,0,91,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Rael Brito,casa,7,1,1,0,indiferente,medio,16
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
cachorro,12,macho,grande,curta,0,0,0,saudavel,0,6.0,0,92,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Rael Brito,casa,7,1,1,0,indiferente,medio,16
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
gato,2,indefinido,medio,media,0,1,0,saudavel,0,0.0,0,93,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Rael Brito,casa,7,1,1,0,indiferente,medio,16
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
cachorro,2,macho,medio,media,1,1,0,saudavel,0,1.0,0,94,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Rael Brito,casa,7,1,1,0,indiferente,medio,16
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
gato,1,macho,grande,media,0,1,0,saudavel,0,4.0,0,95,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Rael Brito,casa,7,1,1,0,indiferente,medio,16
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
cachorro,9,femea,medio,curta,1,1,1,saudavel,0,7.0,0,96,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Rael Brito,casa,7,1,1,0,indiferente,medio,16
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
gato,84,femea,medio,curta,1,1,1,saudavel,0,1.0,0,97,Rafael Azevedo,casa,2,1,1,0,indiferente,grande,19
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Sr. Renan Leão,casa,6,0,0,1,indiferente,grande,0
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Vinícius Andrade,casa,8,1,0,0,indiferente,medio,1
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Fernando Fogaça,apartamento,1,0,0,0,gato,grande,2
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Pietro Cassiano,casa,2,1,0,1,indiferente,pequeno,3
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Dra. Manuela Machado,casa,8,0,1,0,gato,grande,4
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Sr. Juan Rodrigues,apartamento,2,1,0,0,cachorro,pequeno,5
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Leandro Peixoto,casa,5,0,0,1,gato,pequeno,6
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Sr. João Miguel Lima,apartamento,2,0,0,1,cachorro,medio,7
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Maria Clara Alves,apartamento,7,0,0,0,cachorro,medio,8
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Julia da Costa,casa,7,1,1,1,indiferente,pequeno,9
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Esther da Rocha,casa,3,0,0,1,cachorro,grande,10
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Ana Vitória da Cunha,casa,4,0,0,0,gato,pequeno,11
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Anthony Gabriel Moura,casa,6,0,1,0,indiferente,grande,12
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Dra. Jade Mendonça,apartamento,1,0,1,0,cachorro,pequeno,13
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Luiz Otávio Monteiro,casa,4,1,1,1,cachorro,grande,14
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Dra. Bruna Pires,apartamento,4,1,0,1,indiferente,pequeno,15
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Rael Brito,casa,7,1,1,0,indiferente,medio,16
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Leonardo Martins,casa,8,1,1,0,gato,pequeno,17
cachorro,2,macho,pequeno,curta,0,0,0,saudavel,0,1.0,0,98,Fernanda Leão,casa,4,1,1,0,indiferente,grande,18
